"id","gloss","stem","actual_phonology","model_phonology","type","language","num_morphemes","num_tokens","utterance_order","corpus_name","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_name","target_child_age","target_child_sex","media_start","media_end","media_unit","collection_name","collection_id","corpus_id","speaker_id","target_child_id","transcript_id","clean_utterances","bin","dont_pos","condensed_pos","do"
1729312,"he doesn't","he do","",NA,"question","eng",4,2,1321,"Post","pro:sub mod","MOT",NA,"Mother","Tow",21.2961251771084,"female",NA,NA,NA,"Eng-NA",2,57,3327,3326,6850,"he doesn't","21-22","pro:sub doesn't","n mod","doesn't"
1730172,"well it doesn't really belong there","well it do real belong there","",NA,"declarative","eng",10,6,134,"Brown","co pro:per mod adv v adv","MOT",NA,"Mother","Adam",32.0335119817655,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6868,"well it doesn't really belong there","32-33","co pro:per doesn't adv v adv","co n mod adv v adv","doesn't"
1731117,"oh it doesn't fit there","oh it do fit there","",NA,"declarative","eng",8,5,1499,"Post","co pro:per mod v adv","MOT",NA,"Mother","Tow",25.7233208074088,"female",NA,NA,NA,"Eng-NA",2,57,3327,3326,6853,"oh it doesn't fit there","25-26","co pro:per doesn't v adv","co n mod v adv","doesn't"
1733583,"no that doesn't have any pictures in it","no that do have any picture in it","",NA,"declarative","eng",11,8,279,"Brown","qn pro:dem mod v qn n prep pro:per","MOT",NA,"Mother","Adam",31.4606049405532,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6867,"no that doesn't have any pictures in it","31-32","qn pro:dem doesn't v qn n prep pro:per","no:qn n mod v qn n prep n","doesn't"
1733639,"he doesn't wanna exercise","he do want exercise","",NA,"declarative","eng",7,4,292,"Brown","pro:sub mod v v","MOT",NA,"Mother","Adam",32.5263352430235,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6870,"he doesn't wanna exercise","32-33","pro:sub doesn't v v","n mod v v","doesn't"
1733721,"he doesn't see you putting any boots on","he do see you put any boot on","",NA,"declarative","eng",12,8,361,"Brown","pro:sub mod v pro:per part qn n prep","MOT",NA,"Mother","Adam",32.0335119817655,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6868,"he doesn't see you putting any boots on","32-33","pro:sub doesn't v pro:per part qn n prep","n mod v n part qn n prep","doesn't"
1734008,"no it doesn't come out","no it do come out","",NA,"declarative","eng",7,5,387,"Brown","co pro:per mod v adv","MOT",NA,"Mother","Adam",32.0335119817655,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6868,"no it doesn't come out","32-33","co pro:per doesn't v adv","no:co n mod v adv","doesn't"
1734233,"that doesn't belong on the floor","that do belong on the floor","",NA,"declarative","eng",8,6,408,"Brown","pro:dem mod v prep det:art n","MOT",NA,"Mother","Adam",32.0335119817655,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6868,"that doesn't belong on the floor","32-33","pro:dem doesn't v prep det:art n","n mod v prep det n","doesn't"
1734734,"this doesn't cut","this do cut","",NA,"declarative","eng",6,3,460,"Brown","pro:dem mod v","MOT",NA,"Mother","Adam",32.0335119817655,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6868,"this doesn't cut","32-33","pro:dem doesn't v","n mod v","doesn't"
1735509,"he doesn't want pie","he do want pie","",NA,"declarative","eng",6,4,178,"Brown","pro:sub mod v n","MOT",NA,"Mother","Adam",34.9863446888026,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6874,"he doesn't want pie","34-35","pro:sub doesn't v n","n mod v n","doesn't"
1736430,"he doesn't have a pocket does he","he do have a pocket do he","",NA,"question","eng",10,7,1207,"Brown","pro:sub mod v det:art n v pro:sub","MOT",NA,"Mother","Adam",30.0991806813282,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6865,"he doesn't have a pocket does he","30-31","pro:sub doesn't v det:art n does pro:sub","n mod v det n v n","doesn't"
1738264,"because it doesn't go if you break it","because it do go if you break it","",NA,"declarative","eng",10,8,342,"Brown","conj pro:per mod v comp pro:per v pro:per","MOT",NA,"Mother","Adam",34.9863446888026,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6874,"because it doesn't go if you break it","34-35","conj pro:per doesn't v comp pro:per v pro:per","conj n mod v comp n v n","doesn't"
1738323,"no then it doesn't go if the wheels are off","no then it do go if the wheel be off","",NA,"declarative","eng",14,10,346,"Brown","co adv:tem pro:per mod v comp det:art n cop prep","MOT",NA,"Mother","Adam",34.9863446888026,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6874,"no then it doesn't go if the wheels are off","34-35","co adv:tem pro:per doesn't v comp det:art n cop prep","no:co adv n mod v comp det n cop prep","doesn't"
1739207,"he doesn't want his fingers popped either","he do want his finger pop either","",NA,"declarative","eng",11,7,1319,"Brown","pro:sub mod v det:poss n v adv","MOT",NA,"Mother","Adam",31.033491447463,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6866,"he doesn't want his fingers popped either","31-32","pro:sub doesn't v det:poss n v adv","n mod v det n v adv","doesn't"
1739328,"it doesn't belong like that","it do belong like that","",NA,"declarative","eng",7,5,286,"Brown","pro:per mod v prep pro:dem","MOT",NA,"Mother","Adam",33.5920655454937,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6871,"it doesn't belong like that","33-34","pro:per doesn't v prep pro:dem","n mod v prep n","doesn't"
1739740,"that doesn't belong under there does it","that do belong under there do it","",NA,"question","eng",10,7,723,"Brown","pro:dem mod v prep n mod pro:per","MOT",NA,"Mother","Adam",32.5263352430235,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6870,"that doesn't belong under there does it","32-33","pro:dem doesn't v prep n does pro:per","n mod v prep n mod n","doesn't"
1739895,"no he doesn't have any teeth yet","no he do have any tooth yet","",NA,"declarative","eng",10,7,323,"Brown","co pro:sub mod v qn n adv","MOT",NA,"Mother","Adam",33.5920655454937,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6871,"no he doesn't have any teeth yet","33-34","co pro:sub doesn't v qn n adv","no:co n mod v qn n adv","doesn't"
1739969,"he doesn't have a ball","he do have a ball","",NA,"declarative","eng",7,5,85,"Brown","pro:sub mod v det:art n","MOT",NA,"Mother","Adam",35.9206554549375,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6876,"he doesn't have a ball","35-36","pro:sub doesn't v det:art n","n mod v det n","doesn't"
1740975,"no she doesn't wanna wear that hat","no she do want wear that hat","",NA,"declarative","eng",10,7,504,"Brown","co pro:sub mod v v comp n","MOT",NA,"Mother","Adam",34.9863446888026,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6874,"no she doesn't wanna wear that hat","34-35","co pro:sub doesn't v v comp n","no:co n mod v v comp n","doesn't"
1741008,"perhaps she doesn't have anything for you to see in the bag","perhaps she do have anything for you to see in the bag","",NA,"declarative","eng",14,12,789,"Brown","co pro:sub mod v pro:indef prep pro:per inf v prep det:art n","MOT",NA,"Mother","Adam",32.5263352430235,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6870,"perhaps she doesn't have anything for you to see in the bag","32-33","co pro:sub doesn't v pro:indef prep pro:per inf v prep det:art n","co n mod v n prep n inf v prep det n","doesn't"
1741209,"it doesn't look like it does","it do look like it do","",NA,"declarative","eng",9,6,717,"Brown","pro:per mod v conj pro:per mod","MOT",NA,"Mother","Adam",34.5263763116286,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6873,"it doesn't look like it does","34-35","pro:per doesn't v conj pro:per does","n mod v conj n mod","doesn't"
1742298,"well it doesn't go like that","well it do go like that","",NA,"declarative","eng",8,6,477,"Brown","co pro:per mod v prep pro:dem","MOT",NA,"Mother","Adam",33.5920655454937,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6871,"well it doesn't go like that","33-34","co pro:per doesn't v prep pro:dem","co n mod v prep n","doesn't"
1743433,"she doesn't have anything to show you in that bag","she do have anything to show you in that bag","",NA,"declarative","eng",12,10,957,"Brown","pro:sub mod v pro:indef inf v pro:per prep det:dem n","MOT",NA,"Mother","Adam",31.4606049405532,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6867,"she doesn't have anything to show you in that bag","31-32","pro:sub doesn't v pro:indef inf v pro:per prep det:dem n","n mod v n inf v n prep det n","doesn't"
1745156,"he doesn't have fingers","he do have finger","",NA,"declarative","eng",7,4,1057,"Brown","pro:sub mod v n","MOT",NA,"Mother","Adam",31.4606049405532,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6867,"he doesn't have fingers","31-32","pro:sub doesn't v n","n mod v n","doesn't"
1745344,"he doesn't have fingers either","he do have finger either","",NA,"declarative","eng",8,5,1068,"Brown","pro:sub mod v n adv","MOT",NA,"Mother","Adam",31.4606049405532,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6867,"he doesn't have fingers either","31-32","pro:sub doesn't v n adv","n mod v n adv","doesn't"
1745383,"he doesn't have fingers","he do have finger","",NA,"declarative","eng",7,4,1070,"Brown","pro:sub mod v n","MOT",NA,"Mother","Adam",31.4606049405532,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6867,"he doesn't have fingers","31-32","pro:sub doesn't v n","n mod v n","doesn't"
1747080,"he doesn't feel like exercising","he do feel like exercise","",NA,"declarative","eng",8,5,1171,"Brown","pro:sub mod v co part","MOT",NA,"Mother","Adam",32.5263352430235,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6870,"he doesn't feel like exercising","32-33","pro:sub doesn't v co part","n mod v co part","doesn't"
1747793,"well he doesn't have anything","well he do have anything","",NA,"declarative","eng",7,5,554,"Brown","co pro:sub mod v pro:indef","MOT",NA,"Mother","Adam",35.9206554549375,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6876,"well he doesn't have anything","35-36","co pro:sub doesn't v pro:indef","co n mod v n","doesn't"
1750291,"it doesn't look like anything","it do look like anything","",NA,"declarative","eng",7,5,977,"Brown","pro:per mod v conj pro:indef","MOT",NA,"Mother","Adam",35.4278321936795,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6875,"it doesn't look like anything","35-36","pro:per doesn't v conj pro:indef","n mod v conj n","doesn't"
1751070,"well it doesn't belong up there","well it do belong up there","",NA,"declarative","eng",8,6,984,"Brown","co pro:per mod v prep n","MOT",NA,"Mother","Adam",33.5920655454937,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6871,"well it doesn't belong up there","33-34","co pro:per doesn't v prep n","co n mod v prep n","doesn't"
1754757,"Mommy hasta be careful that she doesn't get hit","Mommy have be care that she do get hit","",NA,"declarative","eng",16,9,1305,"Brown","n:prop mod aux adj pro:rel pro:sub mod v v","MOT",NA,"Mother","Adam",34.9863446888026,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6874,"Mommy hasta be careful that she doesn't get hit","34-35","n:prop mod aux adj pro:rel pro:sub doesn't v v","n mod aux adj n n mod v v","doesn't"
1754792,"Adam hasta be careful that he doesn't get hit either","Adam have be careful that he do get hit either","",NA,"declarative","eng",14,10,1307,"Brown","n:prop mod aux co comp pro:sub mod v n adv","MOT",NA,"Mother","Adam",34.9863446888026,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6874,"Adam hasta be careful that he doesn't get hit either","34-35","n:prop mod aux co comp pro:sub doesn't v n adv","n mod aux co comp n mod v n adv","doesn't"
1755903,"oh no she doesn't want any of mine","oh no she do want any of mine","",NA,"declarative","eng",10,8,269,"Brown","co co pro:sub mod v qn prep pro:poss","MOT",NA,"Mother","Adam",34.0664079344545,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6872,"oh no she doesn't want any of mine","34-35","co co pro:sub doesn't v qn prep pro:poss","co no:co n mod v qn prep n","doesn't"
1756059,"no she doesn't want any more","no she do want any more","",NA,"declarative","eng",8,6,278,"Brown","co pro:sub mod v qn pro:indef","MOT",NA,"Mother","Adam",34.0664079344545,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6872,"no she doesn't want any more","34-35","co pro:sub doesn't v qn pro:indef","no:co n mod v qn n","doesn't"
1756615,"he doesn't want any money","he do want any money","",NA,"question","eng",7,5,1039,"Brown","pro:sub mod v qn n","MOT",NA,"Mother","Adam",35.9206554549375,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6876,"he doesn't want any money","35-36","pro:sub doesn't v qn n","n mod v qn n","doesn't"
1757683,"oh no it doesn't open","oh no it do open","",NA,"declarative","eng",7,5,1096,"Brown","co co pro:per mod v","MOT",NA,"Mother","Adam",35.9206554549375,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6876,"oh no it doesn't open","35-36","co co pro:per doesn't v","co no:co n mod v","doesn't"
1758751,"he doesn't have much hair does he","he do have much hair do he","",NA,"question","eng",10,7,1157,"Brown","pro:sub mod v adv n mod pro:sub","MOT",NA,"Mother","Adam",35.9206554549375,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6876,"he doesn't have much hair does he","35-36","pro:sub doesn't v adv n does pro:sub","n mod v adv n mod n","doesn't"
1760249,"it goes just like the other one doesn't it","it go just like the other one do it","",NA,"question","eng",12,9,1543,"Brown","pro:per v adv prep det:art qn pro:indef mod pro:per","MOT",NA,"Mother","Adam",35.4278321936795,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6875,"it goes just like the other one doesn't it","35-36","pro:per v adv prep det:art qn pro:indef doesn't pro:per","n v adv prep det qn n mod n","doesn't"
1761672,"it doesn't have a saddle","it do have a saddle","",NA,"question","eng",7,5,1324,"Brown","pro:per mod v det:art n","MOT",NA,"Mother","Adam",35.9206554549375,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6876,"it doesn't have a saddle","35-36","pro:per doesn't v det:art n","n mod v det n","doesn't"
1768060,"he doesn't want a cookie after you've had your dirty fingers all over it","he do want a cookie after you have your dirty finger all over it","",NA,"declarative","eng",19,14,989,"Brown","pro:sub mod v det:art n prep pro:per part det:poss v n adv prep pro:per","MOT",NA,"Mother","Adam",34.0664079344545,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6872,"he doesn't want a cookie after you've had your dirty fingers all over it","34-35","pro:sub doesn't v det:art n prep pro:per part det:poss v n adv prep pro:per","n mod v det n prep n part det v n adv prep n","doesn't"
1768184,"that doesn't come off dear","that do come off dear","",NA,"declarative","eng",7,5,1700,"Brown","pro:dem mod v prep co","MOT",NA,"Mother","Adam",35.9206554549375,"male",NA,NA,NA,"Eng-NA",2,58,3331,3330,6876,"that doesn't come off dear","35-36","pro:dem doesn't v prep co","n mod v prep co","doesn't"
1780562,"he doesn't have a hat","he do have a hat","",NA,"declarative","eng",7,5,180,"Brown","pro:sub mod v det:art n","MOT","Sue","Mother","Eve",18.0003696174459,"female",NA,NA,NA,"Eng-NA",2,58,3345,3344,6913,"he doesn't have a hat","18-19","pro:sub doesn't v det:art n","n mod v det n","doesn't"
1780591,"he doesn't have a hat","he do have a hat","",NA,"declarative","eng",7,5,209,"Brown","pro:sub mod v det:art n","MOT","Sue","Mother","Eve",18.0003696174459,"female",NA,NA,NA,"Eng-NA",2,58,3345,3344,6913,"he doesn't have a hat","18-19","pro:sub doesn't v det:art n","n mod v det n","doesn't"
1783883,"no he doesn't wanna read Lassie again","no he do want read Lassie again","",NA,"declarative","eng",11,7,24,"Brown","co pro:sub mod v v n:prop adv","MOT","Sue","Mother","Eve",20.000410686051,"female",NA,NA,NA,"Eng-NA",2,58,3345,3344,6917,"no he doesn't wanna read Lassie again","20-21","co pro:sub doesn't v v n:prop adv","no:co n mod v v n adv","doesn't"
1783898,"he doesn't wanna read Lassie","he do want read Lassie","",NA,"declarative","eng",9,5,25,"Brown","pro:sub mod v v n:prop","MOT","Sue","Mother","Eve",20.000410686051,"female",NA,NA,NA,"Eng-NA",2,58,3345,3344,6917,"he doesn't wanna read Lassie","20-21","pro:sub doesn't v v n:prop","n mod v v n","doesn't"
1785519,"it doesn't belong in there","it do belong in there","",NA,"declarative","eng",7,5,131,"Brown","pro:per mod v prep n","MOT","Sue","Mother","Eve",20.000410686051,"female",NA,NA,NA,"Eng-NA",2,58,3345,3344,6917,"it doesn't belong in there","20-21","pro:per doesn't v prep n","n mod v prep n","doesn't"
1785591,"no it doesn't belong in that box","no it do belong in that box","",NA,"declarative","eng",9,7,136,"Brown","co pro:per mod v prep det:dem n","MOT","Sue","Mother","Eve",20.000410686051,"female",NA,NA,NA,"Eng-NA",2,58,3345,3344,6917,"no it doesn't belong in that box","20-21","co pro:per doesn't v prep det:dem n","no:co n mod v prep det n","doesn't"
1791624,"but it doesn't belong in the stove","but it do belong in the stove","",NA,"declarative","eng",9,7,809,"Brown","conj pro:per mod v prep det:art n","MOT","Sue","Mother","Eve",20.000410686051,"female",NA,NA,NA,"Eng-NA",2,58,3345,3344,6917,"but it doesn't belong in the stove","20-21","conj pro:per doesn't v prep det:art n","conj n mod v prep det n","doesn't"
1794366,"that doesn't write on paper","that do write on paper","",NA,"declarative","eng",7,5,23,"Brown","pro:dem mod v prep n","MOT","Sue","Mother","Eve",24.0004928232613,"female",NA,NA,NA,"Eng-NA",2,58,3345,3344,6926,"that doesn't write on paper","24-25","pro:dem doesn't v prep n","n mod v prep n","doesn't"
1799164,"that doesn't go there","that do go there","",NA,"declarative","eng",6,4,243,"Brown","pro:dem mod v adv","MOT","Sue","Mother","Eve",24.0004928232613,"female",NA,NA,NA,"Eng-NA",2,58,3345,3344,6924,"that doesn't go there","24-25","pro:dem doesn't v adv","n mod v adv","doesn't"
1799583,"that doesn't go there","that do go there","",NA,"declarative","eng",6,4,279,"Brown","pro:dem mod v adv","MOT","Sue","Mother","Eve",24.0004928232613,"female",NA,NA,NA,"Eng-NA",2,58,3345,3344,6924,"that doesn't go there","24-25","pro:dem doesn't v adv","n mod v adv","doesn't"
1800314,"well I know it doesn't have any air in it","well I know it do have any air in it","",NA,"declarative","eng",12,10,463,"Brown","co pro:sub v pro:per mod v qn n prep pro:per","MOT","Sue","Mother","Eve",25.0005133575638,"female",NA,NA,NA,"Eng-NA",2,58,3345,3344,6927,"well I know it doesn't have any air in it","25-26","co pro:sub v pro:per doesn't v qn n prep pro:per","co n v n mod v qn n prep n","doesn't"
