Domain	Function	Head	Negator	Aux	Aux_stem	Subj	Subj_stem	Role	Utterance	Age
learning	labeling	o	not	n	being	he	he	Mother	oh he 's not being very nice is he	23
learning	labeling	o	n't	n	baba	it	it	Mother	it was n't baba	23
learning	labeling	o	n't	n	hawk	they	they	Mother	they are n't bird hawks	39
learning	labeling	o	not	n	piece	it	it	Father	because it 's not a puzzle piece	39
learning	labeling	o	not	n	danger	I	I	Mother	no I 'm not danger	40
learning	labeling	o	not	n	one	we	we	Child	we 're not the only ones here I know	57
learning	labeling	o	not	adj	mad	I	I	Target_Child	I 'm not mad are my	36
learning	labeling	o	not	adj	mad	I	I	Target_Child	I 'm not mad are my Lwww	36
learning	labeling	o	not	n	circle	it	it	Mother	it 's not a circle then is it	36
learning	labeling	o	not	n	square	it	it	Target_Child	or it 's not a square	36
learning	labeling	o	not	n	rectangle	it	it	Target_Child	or it 's not a rectangle	36
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not quite sure what quince actually is	36
learning	labeling	o	n't	pro	it	one	one	Mother	that one was n't as good was it	36
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not very nice is it	36
learning	labeling	o	not	adj	big	it	it	Mother	it 's not bigger than you	36
learning	labeling	o	not	n	ball	it	it	Target_Child	it 's not yucky that ball	36
learning	labeling	o	not	adj	yuck	it	it	Target_Child	it 's not yucky	36
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure	24
learning	labeling	o	not	n	cheese	it	it	Mother	it 's not a cheese	24
learning	labeling	o	not	adj	white	that	that	Target_Child	that 's not white	25
learning	labeling	o	not	n	way	that	that	Target_Child	that 's not the way you talk to him	49
learning	labeling	o	not	adj	fond	I	I	Mother	and I 'm not fond of apples rice cheese or fish sticks	19
learning	labeling	o	not	n	shape	it	it	Mother	cause it 's not a star shape	19
learning	labeling	say	not	n	pea	I	I	Mother	I said these are not peas of course they 're not these are green drops from Greenland	19
learning	labeling	know	not	n	chair	I	I	Mother	I know this one 's not a rocking chair	19
learning	labeling	o	not	n	thing	that	that	Mother	that 's not the thing that goes on all night long	19
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure I understand your question	53
learning	labeling	o	not	adj	noise	that	that	Mother	no that 's not too noisy	36
learning	labeling	o	not	pro	he	he	he	Mother	he 's not here yet is he	36
learning	labeling	o	not	adj	blue	it	it	Mother	no it 's not blue it 's Baloo	36
learning	labeling	be	n't	adj	nice	Baloo	Baloo	Mother	because Baloo is his friend and he wants to rescue him from the apes because the apes are n't very nice	36
learning	labeling	keep	not	adj	right	that	that	Mother	but Louie wanted to keep him for himself and that 's not right is it	36
learning	labeling	o	not	adj	nice	he	he	Mother	oh no he 's not nice	36
learning	labeling	o	not	adj	nice	it	it	Mother	yeah it 's not very nice if you eat little boys is it	36
learning	labeling	and	not	adj	able	NONE	NONE	Mother	Bertie had a flat tyre and was not able to make it up to the train crossing	36
learning	labeling	o	not	pro	one	it	it	Mother	no it 's not the sad one	36
learning	labeling	o	not	n	James	that	that	Mother	that 's not James	36
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure	36
learning	labeling	o	not	n	weed	that	that	Target_Child	that 's not a nice weed	36
learning	labeling	o	not	n	penny	that	that	Mother	no that 's not a penny	36
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure	36
learning	labeling	o	not	pro	it	it	it	Mother	because it 's not up here is it	36
learning	labeling	be	not	adj	ease	they	they	Mother	cause they 're not easy to get off those are they	47
learning	labeling	o	not	pro	they	they	they	Mother	they 're not square are they	47
learning	labeling	o	not	adj	round	they	they	Mother	they 're not round like normal buns	47
learning	labeling	o	not	n	cook	you	you	Mother	you 're not a cook anymore are you	47
learning	labeling	o	n't	adj	hungry	he	he	Mother	now he was n't hungry anymore and he was n't a little caterpillar anymore he was a big fat caterpillar	55
learning	labeling	be	n't	n	caterpillar	he	he	Mother	now he was n't hungry anymore and he was n't a little caterpillar anymore he was a big fat caterpillar	55
learning	labeling	o	n't	n	house	this	this	Target_Child	this is n't a house	55
learning	labeling	o	not	adj	real	that	that	Mother	no no no that 's not real	24
learning	labeling	o	not	n	baby	that	that	Mother	that 's not food baby	24
learning	labeling	o	not	n	food	NONE	NONE	Mother	that is not real food	24
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not very nice	24
learning	labeling	o	not	adj	good	that	that	Mother	yeah that 's not good	24
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure	18
learning	labeling	o	not	n	cup	that	that	Mother	that 's not a cup	18
learning	labeling	find	n't	pro	one	we	we	Mother	well we ca n't find it cause there is n't one	18
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure	18
learning	labeling	o	not	adj	sure	I	I	Mother	no I 'm not sure	18
learning	labeling	o	not	n	table	that	that	Mother	that 's not the table that 's the fireplace	18
learning	labeling	o	not	pro	yours	it	it	Mother	no it 's not yours	18
learning	labeling	o	not	n	fox	it	it	Mother	it 's not a fox	18
learning	labeling	o	not	n	fox	that	that	Mother	that 's not a fox	18
learning	labeling	o	not	n	fox	that	that	Mother	that 's not the fox	18
learning	labeling	o	not	n	fox	that	that	Mother	that 's not a fox	18
learning	labeling	know	n't	n	policeman	I	I	Mother	so I knew it was n't a policeman	54
learning	labeling	o	not	n	vitamin	they	they	Mother	they 're not vitamins	54
learning	labeling	o	not	pro	ours	it	it	Mother	it 's not ours	54
learning	labeling	know	not	n	apple	you	you	Target_Child	you do n't know cause you 're not an apple	54
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not nice to make comments about people's shape	54
learning	labeling	o	not	adj	nice	it	it	Mother	but it 's not nice Thomas	54
learning	labeling	o	not	adj	kind	it	it	Mother	and it 's not kind when you start making comments cause a lot of people ca n't help the way they look	54
learning	labeling	wish	n't	adj	grey	I	I	Mother	I wish my hair was n't as grey	54
learning	labeling	know	no	n	food	they	they	Mother	because they just know there 's no food	54
learning	labeling	make	not	adj	clean	it	it	Mother	sometimes it can make you poorly cause it 's not clean	54
learning	labeling	o	not	adj	nice	shouting	shout	Mother	shouting down her ear is not nice	54
learning	labeling	o	not	adj	good	that	that	Target_Child	that 's not good	54
learning	labeling	o	not	n	carrot	it	it	Mother	well it 's not carrot	54
learning	labeling	o	n't	n	rubbish	it	it	Mother	it is n't rubbish	54
learning	labeling	o	not	n	train	they	they	Target_Child	well they 're not actually trains	54
learning	labeling	o	not	n	ghostbuster	she	she	Mother	she 's not a ghostbuster anyhow she works for em	54
learning	labeling	o	not	adj	sad	I	I	Mother	I 'm not sad	54
learning	labeling	be	not	adj	hungry	you	you	Mother	is that it you 're not hungry no more	54
learning	labeling	o	n't	n	Chi	NONE	NONE	Mother	was n't that hungry huh Chi	54
learning	labeling	o	not	adj	same	that	that	Target_Child	that 's not same	48
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure I have any netting	41
learning	labeling	o	n't	n	flat	those	those	Mother	those are n't flat	41
learning	labeling	o	not	adj	sure	I	I	Target_Child	I 'm not sure	41
learning	labeling	o	not	n	rock	it	it	Target_Child	if it does break then it 's not a rock	46
learning	labeling	o	not	adj	hungry	I	I	Target_Child	no I 'm not hungry	54
learning	labeling	o	not	adj	bad	they	they	Mother	they 're not really bad are they	17
learning	labeling	o	not	n	bottle	that	that	Mother	that 's not a bottle	19
learning	labeling	o	not	n	tweeze	it	it	Mother	it 's not a tweezer	19
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	is n't that pretty	39
learning	labeling	o	not	n	day	it	it	Mother	no it 's not school day it 's Saturday	48
learning	labeling	think	n't	pro	when	I	I	Father	I thought I heard something to that effect Tuesday I was n't sure when	48
learning	labeling	o	not	adj	sure	I	I	Target_Child	I 'm not sure	34
learning	labeling	o	no	adj	scare	it	it	Mother	no it 's no scary for the bats	34
learning	labeling	o	not	adj	square	that	that	Target_Child	but that 's not square properly	33
learning	labeling	o	not	n	square	that	that	Mother	that 's not a square properly	33
learning	labeling	o	not	n	diamond	that	that	Mother	that 's not a diamond	33
learning	labeling	o	not	n	square	that	that	Target_Child	that 's not a square properly	33
learning	labeling	o	not	pro	one	that	that	Mother	that 's not your middle one	33
learning	labeling	o	n't	adj	nice	NONE	NONE	Mother	that is n't very nice	39
learning	labeling	o	n't	n	cookie	these	these	Mother	these are n't the cookies	39
learning	labeling	o	n't	adj	hard	it	it	Mother	it is n't hard	39
learning	labeling	o	n't	adj	nice	NONE	NONE	Mother	is n't that the nicest	39
learning	labeling	o	no	adj	good	that	that	Mother	that 's no good is it	31
learning	labeling	o	not	pro	yours	he	he	Target_Child	he 's not yours	31
learning	labeling	o	not	adj	wide	it	it	Mother	because it 's not wide enough to lie that way round	31
learning	labeling	right	not	adj	pink	you	you	Mother	yeah right so you 're not too pink	18
learning	labeling	o	not	n	Annie	it	it	Mother	it 's not a gaggy Annie	14
learning	labeling	o	not	adj	terrific	that	that	Mother	that 's not so terrific to put in your mouth okay	14
learning	labeling	o	not	adj	success	ball	ball	Mother	this ball 's not too successful	14
learning	labeling	o	not	n	lady	I	I	Target_Child	because I 'm not a lady	57
learning	labeling	o	not	n	lady	you	you	Mother	cause you 're not a lady	57
learning	labeling	have	not	adj	blue	we	we	Mother	we have one like this but it 's not blue	57
learning	labeling	o	not	n	man	you	you	Target_Child	because you 're not a man	57
learning	labeling	o	n't	pro	it	it	it	Mother	but it is n't actually is it	25
learning	labeling	sure	n't	pro	one	it	it	Mother	are you sure it was n't this one that fell off	25
learning	labeling	o	n't	n	green	it	it	Mother	no it was n't green	25
learning	labeling	o	not	n	baby	it	it	Mother	it 's not a baby	25
learning	labeling	o	not	adj	red	it	it	Mother	it 's not red	25
learning	labeling	o	not	pro	they	they	they	Mother	they 're not hats are they	25
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not very nice is it Aran	25
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not very nice to pull people's hair is it	25
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice is it	25
learning	labeling	o	not	n	car	that	that	Mother	no that 's not a car for driving	25
learning	labeling	o	n't	adj	big	NONE	NONE	Mother	that is n't big enough for you	25
learning	labeling	o	not	adj	familiar	you	you	Mother	you 're not familiar with dresses really are you	25
learning	labeling	o	not	pro	yours	they	they	Mother	no no no they 're not yours	25
learning	labeling	o	not	adj	big	they	they	Mother	they 're not big enough for you	25
learning	labeling	o	n't	n	doll	NONE	NONE	Mother	is n't this a lovely dolly Aran	25
learning	labeling	hand	n't	n	thing	shake	shake	Mother	never shake hands with a lobster it is n't a wise thing to do	18
learning	labeling	know	not	adj	glamorous	we	we	Mother	we know it 's not that glamorous but it 's our favorite thing	18
learning	labeling	be	not	n	room	it	it	Mother	it 's out because there 's not a_lot_of room for anything else is there	32
learning	labeling	o	not	n	football	it	it	Mother	it 's not football	32
learning	labeling	o	not	n	football	it	it	Mother	it 's not football	32
learning	labeling	o	n't	n	tooth	it	it	Mother	it was n't on your teeth	32
learning	labeling	o	n't	adj	big	nose	nose	Mother	your nose is n't big enough is it for it	32
learning	labeling	o	not	pro	it	that	that	Mother	that 's not a biscuit is it	32
learning	labeling	o	n't	pro	mine	NONE	NONE	Target_Child	because this is n't mine	32
learning	labeling	o	n't	n	clown	NONE	NONE	Target_Child	that is n't clown	32
learning	labeling	o	not	n	lion	that	that	Mother	that 's not a lion	32
learning	labeling	o	not	n	lion	it	it	Mother	it 's not a lion Becky	32
learning	labeling	o	n't	n	black	lions	lion	Mother	lions are n't black are they	32
learning	labeling	o	n't	n	rabbit	it	it	Mother	it was n't a rabbit	32
learning	labeling	be	not	n	cross	this	this	Target_Child	that 's that this is that 's not a cross	31
learning	labeling	o	not	n	cross	that	that	Mother	that 's not a cross no do they sell crosses at the store	31
learning	labeling	o	n't	adj	interesting	NONE	NONE	Mother	is n't that interesting	37
learning	labeling	o	not	adj	big	opening	open	Mother	what if the opening was not big enough and I got stuck	37
learning	labeling	o	n't	n	police	it	it	Target_Child	it was n't a real police	56
learning	labeling	o	not	n	doctor	you	you	Target_Child	you 're not a doctor	56
learning	labeling	o	not	n	Thor	that	that	Mother	no that 's not Thor	18
learning	labeling	o	not	n	cup	that	that	Mother	that 's not a cup	61
learning	labeling	o	not	adj	long	it	it	Target_Child	it 's not very long	55
learning	labeling	o	not	adj	sick	I	I	Target_Child	I 'm not very sick	55
learning	labeling	o	not	n	baby	she	she	Mother	she 's not a cry baby	55
learning	labeling	o	not	pro	he	man	man	Target_Child	Mommy the man 's not bad is he	55
learning	labeling	be	not	n	Diandros	it	it	Target_Child	it does n't look like you it 's not me it 's not Diandros	55
learning	labeling	o	not	n	Daddy	it	it	Target_Child	it 's not my Daddy	55
learning	labeling	o	not	n	Adam	I	I	Mother	I 'm not sure Adam	55
learning	labeling	go	no	n	picture	it	it	Target_Child	if it does n't it 's not going to be no picture	55
learning	labeling	o	not	n	mommy	you	you	Target_Child	oh no you 're not Paul's mommy	55
learning	labeling	o	not	adj	afraid	you	you	Mother	that you 're not afraid	55
learning	labeling	mean	not	adj	afraid	you	you	Target_Child	what d you mean I 'm not afraid	55
learning	labeling	o	not	adj	afraid	I	I	Target_Child	I 'm not afraid of nothing	55
learning	labeling	o	n't	n	man	we	we	Mother	we are n't men	40
learning	labeling	o	not	n	train	that	that	Mother	that 's not a train	40
learning	labeling	o	not	n	doctor	I	I	Target_Child	I am not a doctor	40
learning	labeling	o	not	adj	big	he	he	Mother	he 's not as big as you	40
learning	labeling	like	not	adj	good	he	he	Mother	he likes it but it 's not particularly good for him	40
learning	labeling	o	not	n	bacon	it	it	Target_Child	it 's not bacon	37
learning	labeling	be	not	adj	long	that	that	Target_Child	that 's not a that 's not a long that 's not a big field	37
learning	labeling	long	not	n	field	that	that	Target_Child	that 's not a that 's not a long that 's not a big field	37
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure	37
learning	labeling	o	not	adj	real	it	it	Target_Child	it 's not real	37
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not very nice	61
learning	labeling	o	not	n	habit	it	it	Mother	it 's not good habit to start	61
learning	labeling	o	not	n	way	that	that	Mother	that 's not the way it goes look here	21
learning	labeling	o	not	n	letter	that	that	Mother	that 's not a nice letter through the post is it	29
learning	labeling	o	n't	adj	sure	I	I	Mother	I was n't sure whether it was pussy cats or whether it was something else	29
learning	labeling	o	not	n	octopus	it	it	Target_Child	it 's not a octopus	34
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not nice is it	34
learning	labeling	o	n't	adj	nice	it	it	Mother	it is n't nice	34
